lat,long,neighborhoods_sffind_boundaries,address,service_request_id,source,supervisor_district,service_subtype
37.746273533174,-122.487755206877,Parkside,Intersection of 30TH AVE and RIVERA ST,18298868,Mobile/Open311,4.00000,Pavement_Defect
37.784454035178,-122.415988763291,Tenderloin,"595 ELLIS ST, SAN FRANCISCO, CA, 94109",18298534,Mobile/Open311,5.00000,Pavement_Defect
37.781654695657,-122.419510334730,Civic Center,"74 ELM ST, SAN FRANCISCO, CA, 94102 (Virtual)",18298473,Mobile/Open311,6.00000,Pavement_Defect
37.766691518382,-122.433722341460,Duboce Triangle,"118 HENRY ST, SAN FRANCISCO, CA, 94114",18298160,Mobile/Open311,8.00000,other
37.751318983072,-122.407172843814,Mission,Intersection of 25TH ST and HAMPSHIRE ST,18297460,Mobile/Open311,9.00000,Pavement_Defect
37.752048488889,-122.420796322117,Mission,"1300 VALENCIA ST, SAN FRANCISCO, CA, 94110",18297345,Mobile/Open311,8.00000,Pavement_Defect
0.000000000000,0.000000000000,Golden Gate Heights,Intersection of LAWTON ST and 18TH AVE,18297287,Phone,7.00000,Pavement_Defect
37.749288595579,-122.507944442332,Outer Sunset,"1997 GREAT HWY, SAN FRANCISCO, CA, 94116 (Virtual)",18297242,Mobile/Open311,4.00000,Pavement_Defect
0.000000000000,0.000000000000,Sunnydale,"2055 SUNNYDALE AVE, SAN FRANCISCO, CA, 94124",18297197,Phone,10.00000,Pavement_Defect
37.714016000000,-122.423836000000,Sunnydale,Intersection of SUNNYDALE AVE and END (2100 BLOCK OF),18297011,Web,10.00000,Pavement_Defect
37.790085086944,-122.407160501206,Chinatown,"15 STOCKTON TUNL, SAN FRANCISCO, CA, 94108 (Virtual)",18296856,Mobile/Open311,3.00000,Pavement_Defect
0.000000000000,0.000000000000,Polk Gulch,"1601 LARKIN ST, SAN FRANCISCO, CA, 94109",18296790,Phone,3.00000,Construction_Plate_Shifted
37.778526000000,-122.405647000000,South of Market,"1000 FOLSOM ST, SAN FRANCISCO, CA, 94103",18296654,Web,6.00000,Pavement_Defect
0.000000000000,0.000000000000,Parkside,"2283 31ST AVE, SAN FRANCISCO, CA, 94116",18296647,Phone,4.00000,Pavement_Defect
37.771708281390,-122.502037150230,Outer Richmond,"6542 FULTON ST, SAN FRANCISCO, CA, 94121",18296459,Mobile/Open311,1.00000,Pavement_Defect
0.000000000000,0.000000000000,Cayuga,Intersection of MISSION ST and BRAZIL AVE,18296450,Phone,11.00000,Pavement_Defect
37.753068991834,-122.402714161860,Potrero Hill,Intersection of HWY 101 NORTHBOUND and HWY 101 N ON RAMP,18296286,Mobile/Open311,10.00000,Pavement_Defect
37.739521000000,-122.462105000000,St. Francis Wood,"65 SAN PABLO AVE, SAN FRANCISCO, CA, 94127",18295878,Web,7.00000,Pavement_Defect
37.747222892850,-122.405023388565,Peralta Heights,"165 HOLLADAY AVE, SAN FRANCISCO, CA, 94110 (Virtual)",18295835,Mobile/Open311,9.00000,other
37.718943586894,-122.389404550195,Bret Harte,"1073 GILMAN AVE, SAN FRANCISCO, CA, 94124 (Virtual)",18295557,Mobile/Open311,10.00000,Pavement_Defect
37.720679634867,-122.385731264949,Hunters Point,"1228 CARROLL AVE, SAN FRANCISCO, CA, 94124 (Virtual)",18295527,Mobile/Open311,10.00000,Pavement_Defect
0.000000000000,0.000000000000,South of Market,"201 9TH ST, SAN FRANCISCO, CA, 94103",18295515,Phone,6.00000,Construction_Plate_Shifted
37.722861969259,-122.389644272625,Bret Harte,Intersection of INGALLS ST and CARROLL AVE,18295510,Mobile/Open311,10.00000,Pavement_Defect
37.723905245061,-122.391505055130,Bret Harte,Intersection of JENNINGS ST and CARROLL AVE,18295496,Mobile/Open311,10.00000,Pavement_Defect
37.777664287465,-122.446900735598,Lone Mountain,"401 MASONIC AVE, SAN FRANCISCO, CA, 94118",18295460,Mobile/Open311,1.00000,other
37.727569853630,-122.391087971628,Bayview,"2198 KEITH ST, SAN FRANCISCO, CA, 94124 (Virtual)",18295449,Mobile/Open311,10.00000,Pavement_Defect
37.726711196869,-122.389744520187,Bayview,"1524 WALLACE AVE, SAN FRANCISCO, CA, 94124 (Virtual)",18295430,Mobile/Open311,10.00000,Pavement_Defect
37.726039485923,-122.388575077057,Bayview,"1466 WALLACE AVE, SAN FRANCISCO, CA, 94124 (Virtual)",18295408,Mobile/Open311,10.00000,Pavement_Defect
37.725540670970,-122.387706711888,Bayview,"1413 WALLACE AVE, SAN FRANCISCO, CA, 94124 (Virtual)",18295383,Mobile/Open311,10.00000,Pavement_Defect
37.732614725073,-122.376866228878,India Basin,"9 HUNTERS POINT BLVD, SAN FRANCISCO, CA, 94124 (Virtual)",18295229,Mobile/Open311,10.00000,Pavement_Defect
37.732935304763,-122.377028502524,India Basin,"45 HUNTERS POINT BLVD, SAN FRANCISCO, CA, 94124 (Virtual)",18295204,Mobile/Open311,10.00000,Pavement_Defect
37.735719702401,-122.376869581640,India Basin,"253 HUNTERS POINT BLVD, SAN FRANCISCO, CA, 94124 (Virtual)",18295171,Mobile/Open311,10.00000,Pavement_Defect
37.743350605311,-122.383553311229,India Basin,"80 MENDELL ST, SAN FRANCISCO, CA, 94124 (Virtual)",18295133,Mobile/Open311,10.00000,Pavement_Defect
37.779893620115,-122.421920455486,Civic Center,Intersection of FRANKLIN ST and MCALLISTER ST,18295054,Mobile/Open311,5.00000,Pavement_Defect
37.749378995267,-122.402972169220,Potrero Hill,"2627 CESAR CHAVEZ ST, SAN FRANCISCO, CA, 94124",18295001,Mobile/Open311,10.00000,Pavement_Defect
37.748808494506,-122.403543479741,Produce Market,"55 BAY SHORE BLVD, SAN FRANCISCO, CA, 94124 (Virtual)",18294974,Mobile/Open311,10.00000,Pavement_Defect
0.000000000000,0.000000000000,Mission,Intersection of 13TH ST and DIVISION ST,18294868,Phone,6.00000,Pavement_Defect
37.764689577400,-122.419802803377,Mission,"2020 MISSION ST, SAN FRANCISCO, CA, 94110",18294670,Mobile/Open311,9.00000,Pavement_Defect
37.767321252445,-122.428930520274,Mission Dolores,"2105 MARKET ST, SAN FRANCISCO, CA, 94114 (Virtual)",18294141,Mobile/Open311,8.00000,Pavement_Defect
37.767321252445,-122.428930520274,Mission Dolores,"2105 MARKET ST, SAN FRANCISCO, CA, 94114 (Virtual)",18294139,Mobile/Open311,8.00000,Pavement_Defect
37.767321252445,-122.428930520274,Mission Dolores,"2105 MARKET ST, SAN FRANCISCO, CA, 94114 (Virtual)",18294140,Mobile/Open311,8.00000,Pavement_Defect
37.767321252445,-122.428930520274,Mission Dolores,"2105 MARKET ST, SAN FRANCISCO, CA, 94114 (Virtual)",18294138,Mobile/Open311,8.00000,Pavement_Defect
37.767321252445,-122.428930520274,Mission Dolores,"2105 MARKET ST, SAN FRANCISCO, CA, 94114 (Virtual)",18294135,Mobile/Open311,8.00000,Pavement_Defect
37.764830000000,-122.419738333333,Mission,"3001 16TH ST, SAN FRANCISCO, CA, 94103 (Virtual)",18294040,Mobile/Open311,9.00000,Pavement_Defect
37.735240997323,-122.433160520214,Glen Park,Intersection of SURREY ST and UNNAMED 025,18293949,Mobile/Open311,8.00000,Pavement_Defect
37.768571184337,-122.405728809536,Showplace Square,Intersection of SAN BRUNO AVE and ALAMEDA ST,18293906,Mobile/Open311,6.00000,Pavement_Defect
37.773175000000,-122.487782000000,Outer Richmond,"859 28TH AVE, SAN FRANCISCO, CA, 94121",18293888,Mobile/Open311,1.00000,Pavement_Defect
37.767203072406,-122.405737861991,Showplace Square,Intersection of 15TH ST and SAN BRUNO AVE,18293752,Mobile/Open311,6.00000,Pavement_Defect
37.763091738560,-122.434637779221,Duboce Triangle,"2380 MARKET ST, SAN FRANCISCO, CA, 94114",18293719,Mobile/Open311,8.00000,Pavement_Defect
37.751432973668,-122.402284182608,Potrero Hill,"1432 KANSAS ST, SAN FRANCISCO, CA, 94107 (Virtual)",18293641,Mobile/Open311,10.00000,Pavement_Defect
37.774983000000,-122.419640000000,Civic Center,"1526 MARKET ST, SAN FRANCISCO, CA, 94102 (Virtual)",18292979,Web,5.00000,Construction_Plate_Shifted
37.759498916045,-122.434886091151,Castro,"592 CASTRO ST, SAN FRANCISCO, CA, 94114",18292922,Mobile/Open311,8.00000,Pavement_Defect
37.790196552303,-122.423684522510,Pacific Heights,"1775 CALIFORNIA ST, SAN FRANCISCO, CA, 94109",18292878,Mobile/Open311,2.00000,Pavement_Defect
0.000000000000,0.000000000000,Golden Gate Heights,Intersection of LAWTON ST and 18TH AVE,18292614,Phone,7.00000,Pavement_Defect
37.741795906788,-122.499238662422,Outer Sunset,"2412 41ST AVE, SAN FRANCISCO, CA, 94116",18292437,Mobile/Open311,4.00000,Pavement_Defect
37.733471987590,-122.428585588932,St. Mary's Park,Intersection of BOSWORTH ST and CUVIER ST,18292422,Mobile/Open311,8.00000,Pavement_Defect
37.794668268991,-122.447118049775,Presidio National Park,"2601 LYON ST, SAN FRANCISCO, CA, 94123",18292281,Mobile/Open311,2.00000,Pavement_Defect
37.758002246592,-122.476033866405,Golden Gate Heights,"1237 LAWTON ST, SAN FRANCISCO, CA, 94122",18292164,Mobile/Open311,7.00000,Pavement_Defect
37.750973902937,-122.426665895596,Dolores Heights,"66 JERSEY ST, SAN FRANCISCO, CA, 94114",18292089,Mobile/Open311,8.00000,other
37.725317118043,-122.462252005935,Ingleside Terraces,Intersection of ASHTON AVE and OCEAN AVE,18291975,Mobile/Open311,11.00000,other
37.796128397692,-122.405902147293,Chinatown,Intersection of COOPER ALY and JACKSON ST,18291955,Mobile/Open311,3.00000,other
37.733712399284,-122.426480760647,St. Mary's Park,"2 BOSWORTH ST, SAN FRANCISCO, CA, 94112",18291897,Mobile/Open311,8.00000,Pavement_Defect
37.781198123550,-122.458870746195,Inner Richmond,"501 ARGUELLO BLVD, SAN FRANCISCO, CA, 94118",18291722,Mobile/Open311,1.00000,Pavement_Defect
37.789685716779,-122.402080669999,Downtown / Union Square,"62 MONTGOMERY ST, SAN FRANCISCO, CA, 94104 (Virtual)",18291465,Mobile/Open311,3.00000,Pavement_Defect
37.739180895971,-122.431194372475,Fairmount,Intersection of BEACON ST and MIGUEL ST,18291125,Mobile/Open311,8.00000,other
37.736566000000,-122.413638000000,Bernal Heights,"4038 FOLSOM ST, SAN FRANCISCO, CA, 94110",18291024,Web,9.00000,Pavement_Defect
37.735023734110,-122.481557700709,Parkside,"15 GABILAN WAY, SAN FRANCISCO, CA, 94132",18290991,Mobile/Open311,4.00000,other
37.763397033157,-122.434104904532,Castro,"2341 MARKET ST, SAN FRANCISCO, CA, 94114",18290838,Mobile/Open311,8.00000,Pavement_Defect
37.799740000000,-122.422150000000,Russian Hill,"1381 FILBERT ST, SAN FRANCISCO, CA, 94109",18290327,Web,3.00000,Construction_Plate_Shifted
37.789582118480,-122.422001771629,Polk Gulch,"1596 PINE ST, SAN FRANCISCO, CA, 94109 (Virtual)",18290194,Mobile/Open311,3.00000,other
37.749688343361,-122.476041937716,Golden Gate Heights,"2044 19TH AVE, SAN FRANCISCO, CA, 94116",18290178,Mobile/Open311,7.00000,Pavement_Defect
0.000000000000,0.000000000000,Parkside,Intersection of GABILAN WAY and SLOAT BLVD,18289047,Phone,4.00000,Pavement_Defect
37.769846492222,-122.403203302192,Showplace Square,Intersection of RHODE ISLAND ST and DIVISION ST,18288951,Mobile/Open311,6.00000,Pavement_Defect
37.762734842273,-122.434993200210,Castro,"3998 17TH ST, SAN FRANCISCO, CA, 94114 (Virtual)",18288787,Mobile/Open311,8.00000,Pavement_Defect
37.783163501659,-122.411493097610,Tenderloin,"140 TURK ST, SAN FRANCISCO, CA, 94102",18288768,Mobile/Open311,5.00000,Construction_Plate_Shifted
37.734944754401,-122.481526139163,Parkside,"25 GABILAN WAY, SAN FRANCISCO, CA, 94132",18288237,Mobile/Open311,4.00000,Pavement_Defect
0.000000000000,0.000000000000,Mint Hill,"191 HAIGHT ST, SAN FRANCISCO, CA, 94102",18287845,Phone,8.00000,Manhole_Cover_Off
37.775205452611,-122.419552244246,Civic Center,"1500 MARKET ST, SAN FRANCISCO, CA, 94102",18287511,Mobile/Open311,6.00000,other
37.774811943718,-122.424038581502,Lower Haight,"300 OCTAVIA ST, SAN FRANCISCO, CA, 94102",18286797,Mobile/Open311,5.00000,other
37.784486028582,-122.472713294990,Lake Street,"199 PARK PRESIDIO BLVD, SAN FRANCISCO, CA, 94118 (Virtual)",18286578,Mobile/Open311,1.00000,Pavement_Defect
37.784447191981,-122.472707361920,Lake Street,"199 PARK PRESIDIO BLVD, SAN FRANCISCO, CA, 94118 (Virtual)",18286555,Mobile/Open311,1.00000,Pavement_Defect
37.784175993440,-122.411008402705,Tenderloin,Intersection of EDDY ST and TAYLOR ST,18286410,Mobile/Open311,5.00000,Construction_Plate_Shifted
37.756817895913,-122.461537579150,Forest Knolls,Intersection of OAKHURST LN and WARREN DR,18286337,Mobile/Open311,7.00000,Pavement_Defect
37.746943000000,-122.475942000000,Parkside,"2197 19TH AVE, SAN FRANCISCO, CA, 94116 (Virtual)",18286241,Web,4.00000,Pavement_Defect
37.759377000000,-122.465996000000,Inner Sunset,"1551 9TH AVE, SAN FRANCISCO, CA, 94122",18286210,Web,7.00000,Manhole_Cover_Off
37.790212947910,-122.434176234642,Pacific Heights,"2243 FILLMORE ST, SAN FRANCISCO, CA, 94115",18286145,Mobile/Open311,2.00000,Pavement_Defect
37.781627943162,-122.453165175478,Lone Mountain,"706 SPRUCE ST, SAN FRANCISCO, CA, 94118",18285771,Mobile/Open311,2.00000,Pavement_Defect
37.780412486252,-122.475306370496,Inner Richmond,"5225 GEARY BLVD, SAN FRANCISCO, CA, 94118",18285757,Mobile/Open311,1.00000,Pavement_Defect
37.780575182767,-122.471870114133,Inner Richmond,"401 FUNSTON AVE, SAN FRANCISCO, CA, 94118 (Virtual)",18285749,Mobile/Open311,1.00000,Pavement_Defect
37.788714219869,-122.402244924322,Downtown / Union Square,"610 MARKET ST, SAN FRANCISCO, CA, 94104",18285734,Mobile/Open311,3.00000,Pavement_Defect
37.791684256425,-122.398384569803,Financial District,"1 FRONT ST, SAN FRANCISCO, CA, 94111",18285710,Mobile/Open311,6.00000,Pavement_Defect
37.790422949925,-122.396741626941,South of Market,Intersection of FREMONT ST and MISSION ST,18285702,Mobile/Open311,6.00000,Pavement_Defect
37.781080673284,-122.461090293677,Inner Richmond,Intersection of 3RD AVE and GEARY BLVD,18285697,Mobile/Open311,1.00000,Pavement_Defect
37.781090012020,-122.460562703489,Inner Richmond,"3857 GEARY BLVD, SAN FRANCISCO, CA, 94118 (Virtual)",18285688,Mobile/Open311,1.00000,Pavement_Defect
37.781786186989,-122.452146024939,Lone Mountain,"3105 GEARY BLVD, SAN FRANCISCO, CA, 94118",18285672,Mobile/Open311,2.00000,Pavement_Defect
37.755465000000,-122.471623000000,Golden Gate Heights,"732 NORIEGA ST, SAN FRANCISCO, CA, 94122",18285604,Web,7.00000,Pavement_Defect
37.775800775242,-122.431175115067,Hayes Valley,Intersection of FILLMORE ST and HAYES ST,18285599,Mobile/Open311,5.00000,Pavement_Defect
37.775675249321,-122.431102171654,Hayes Valley,"897 HAYES ST, SAN FRANCISCO, CA, 94117",18285592,Mobile/Open311,5.00000,Pavement_Defect
37.755463000000,-122.471626000000,Golden Gate Heights,"732 NORIEGA ST, SAN FRANCISCO, CA, 94122",18285590,Web,7.00000,Pavement_Defect
37.727033774256,-122.477237808317,Stonestown,"288 WINSTON DR, SAN FRANCISCO, CA, 94132 (Virtual)",18285526,Mobile/Open311,7.00000,Pavement_Defect
0.000000000000,0.000000000000,Mission,Intersection of MISSION ST and 16TH ST,18285479,Phone,9.00000,Pavement_Defect
37.734648751832,-122.475157454610,Parkside,Intersection of 19TH AVE and SLOAT BLVD,18285362,Mobile/Open311,7.00000,other
37.734907807153,-122.472999952734,West Portal,"58 SLOAT BLVD, SAN FRANCISCO, CA, 94132",18285324,Mobile/Open311,7.00000,other
0.000000000000,0.000000000000,Parkside,Intersection of VICENTE ST and 39TH AVE,18285270,Phone,4.00000,Pavement_Defect
37.760456959305,-122.390246259851,Dogpatch,"1034 20TH ST, SAN FRANCISCO, CA, 94107 (Virtual)",18285073,Mobile/Open311,10.00000,Pavement_Defect
0.000000000000,0.000000000000,Mission Dolores,Intersection of 18TH ST and DOLORES ST,18285091,Phone,8.00000,Pavement_Defect
37.751978401798,-122.459260734140,Forest Knolls,"670 CLARENDON AVE, SAN FRANCISCO, CA, 94131",18284831,Mobile/Open311,7.00000,Pavement_Defect
0.000000000000,0.000000000000,Glen Park,"17 SURREY ST, SAN FRANCISCO, CA, 94131",18284740,Phone,8.00000,Pavement_Defect
37.797903353060,-122.435644374385,Union Street,"3098 FILLMORE ST, SAN FRANCISCO, CA, 94123",18284702,Mobile/Open311,2.00000,Pavement_Defect
37.793236000000,-122.414633000000,Nob Hill,"1307 CLAY ST, SAN FRANCISCO, CA, 94109",18284547,Web,3.00000,Pavement_Defect
37.793228000000,-122.414474000000,Nob Hill,Intersection of JONES ST and CLAY ST,18284490,Web,3.00000,Pavement_Defect
0.000000000000,0.000000000000,Crocker Amazon,"236 ROLPH ST, SAN FRANCISCO, CA, 94112",18284422,Phone,11.00000,Pavement_Defect
37.801571666667,-122.421280000000,Russian Hill,"2565 LARKIN ST, SAN FRANCISCO, CA, 94109",18284180,Mobile/Open311,3.00000,Pavement_Defect
37.801238206901,-122.439689900238,Marina,"3361 PIERCE ST, SAN FRANCISCO, CA, 94123",18283967,Mobile/Open311,2.00000,Pavement_Defect
37.718427835964,-122.436456270230,Excelsior,"630 LISBON ST, SAN FRANCISCO, CA, 94112",18283364,Mobile/Open311,11.00000,other
0.000000000000,0.000000000000,Parnassus Heights,"90 WOODLAND AVE, SAN FRANCISCO, CA, 94117",18282786,Phone,8.00000,Manhole_Cover_Off
37.763950000000,-122.393216000000,Potrero Hill,"951 MARIPOSA ST, SAN FRANCISCO, CA, 94107 (Virtual)",18282562,Web,10.00000,Pavement_Defect
37.759455190638,-122.466052915894,Inner Sunset,"1547 9TH AVE, SAN FRANCISCO, CA, 94122",18282552,Mobile/Open311,7.00000,Pavement_Defect
37.758760975420,-122.465925682295,Inner Sunset,"1580 9TH AVE, SAN FRANCISCO, CA, 94122",18282546,Mobile/Open311,7.00000,Pavement_Defect
0.000000000000,0.000000000000,Outer Richmond,"695 35TH AVE, SAN FRANCISCO, CA, 94121",18282505,Phone,1.00000,Pavement_Defect
37.796730000000,-122.395432000000,Financial District,Intersection of WASHINGTON ST and THE EMBARCADERO,18282494,Web,3.00000,Pavement_Defect
37.787861728961,-122.444157252989,Pacific Heights,"3014 CALIFORNIA ST, SAN FRANCISCO, CA, 94115",18282423,Mobile/Open311,2.00000,Construction_Plate_Shifted
37.759427400880,-122.466017422980,Inner Sunset,"1547 9TH AVE, SAN FRANCISCO, CA, 94122",18282391,Mobile/Open311,7.00000,Manhole_Cover_Off
37.718340000000,-122.399863000000,Portola,"3463 SAN BRUNO AVE, SAN FRANCISCO, CA, 94134 (Virtual)",18282051,Web,10.00000,Pavement_Defect
37.753562676728,-122.418523085333,Mission,"2701 MISSION ST, SAN FRANCISCO, CA, 94110",18281977,Mobile/Open311,9.00000,Pavement_Defect
37.752658757030,-122.418423678670,Mission,"2777 MISSION ST, SAN FRANCISCO, CA, 94110",18281859,Mobile/Open311,9.00000,Pavement_Defect
37.753243903037,-122.418659092694,Mission,"2728 MISSION ST, SAN FRANCISCO, CA, 94110",18281739,Mobile/Open311,9.00000,other
37.731205689443,-122.439753803269,Sunnyside,"133 BADEN ST, SAN FRANCISCO, CA, 94131",18281608,Mobile/Open311,7.00000,Pavement_Defect
37.763974099297,-122.393299668125,Potrero Hill,"951 MARIPOSA ST, SAN FRANCISCO, CA, 94107 (Virtual)",18281513,Mobile/Open311,10.00000,Pavement_Defect
0.000000000000,0.000000000000,Mission,Intersection of 24TH ST and SOUTH VAN NESS AVE,18281454,Phone,9.00000,Pavement_Defect
37.787643000000,-122.489182000000,Seacliff,"530 EL CAMINO DEL MAR, SAN FRANCISCO, CA, 94116",18281302,Web,1.00000,Pavement_Defect
37.758025479325,-122.476469216002,Golden Gate Heights,"1596 19TH AVE, SAN FRANCISCO, CA, 94122",18281178,Mobile/Open311,7.00000,Pavement_Defect
37.713250317666,-122.470893350540,Merced Heights,"1391 JUNIPERO SERRA BLVD, SAN FRANCISCO, CA, 94132 (Virtual)",18281007,Mobile/Open311,11.00000,Pavement_Defect
37.738948555009,-122.505521078637,Outer Sunset,"2547 47TH AVE, SAN FRANCISCO, CA, 94116",18280554,Mobile/Open311,4.00000,other
0.000000000000,0.000000000000,Parkside,"2162 22ND AVE, SAN FRANCISCO, CA, 94116",18280480,Phone,4.00000,Pavement_Defect
0.000000000000,0.000000000000,Russian Hill,Intersection of SHARP PL and UNION ST,18280236,Phone,3.00000,Pavement_Defect
37.711744777913,-122.387235553827,Candlestick Point SRA,"541 JAMESTOWN AVE, SAN FRANCISCO, CA, 94124 (Virtual)",18280098,Mobile/Open311,10.00000,Pavement_Defect
37.755189721037,-122.418794822550,Mission,"2610 MISSION ST, SAN FRANCISCO, CA, 94110",18279460,Mobile/Open311,9.00000,Pavement_Defect
0.000000000000,0.000000000000,Marina,"71 RICO WAY, SAN FRANCISCO, CA, 94123",18279204,Phone,2.00000,Pavement_Defect
37.801557371852,-122.439730738499,Marina,Intersection of ALHAMBRA ST and PIERCE ST,18279023,Mobile/Open311,2.00000,other
37.784466544991,-122.456044509465,Laurel Heights / Jordan Park,"81 COMMONWEALTH AVE, SAN FRANCISCO, CA, 94118",18278993,Mobile/Open311,2.00000,other
37.784198740343,-122.439740133246,Lower Pacific Heights,Intersection of DIVISADERO ST and POST ST,18278825,Mobile/Open311,5.00000,Pavement_Defect
0.000000000000,0.000000000000,South of Market,"162 6TH ST, SAN FRANCISCO, CA, 94103",18278705,Integrated Agency,6.00000,Pavement_Defect
37.792870000000,-122.402779000000,Financial District,Intersection of CALIFORNIA ST and MONTGOMERY ST,18278687,Web,3.00000,Pavement_Defect
37.769565869091,-122.429224691504,Duboce Triangle,Intersection of CHURCH ST and DUBOCE AVE,18278540,Mobile/Open311,8.00000,Pavement_Defect
37.788281165842,-122.424126751721,Cathedral Hill,"1632 BUSH ST, SAN FRANCISCO, CA, 94109",18278350,Mobile/Open311,2.00000,Pavement_Defect
37.718239000000,-122.399846000000,Portola,"3475 SAN BRUNO AVE, SAN FRANCISCO, CA, 94134 (Virtual)",18278330,Web,10.00000,Pavement_Defect
37.714824740407,-122.485389429956,Lakeshore,"1099 LAKE MERCED BLVD, SAN FRANCISCO, CA, 94132 (Virtual)",18278298,Mobile/Open311,7.00000,Pavement_Defect
37.787516481159,-122.414158657193,Lower Nob Hill,"747 POST ST, SAN FRANCISCO, CA, 94109",18278187,Mobile/Open311,3.00000,Pavement_Defect
37.787258934848,-122.416652441025,Lower Nob Hill,Intersection of HYDE ST and POST ST,18278191,Mobile/Open311,3.00000,Pavement_Defect
37.726696000000,-122.447060000000,Sunnyside,"331 HAVELOCK ST, SAN FRANCISCO, CA, 94112 (Virtual)",18278158,Web,7.00000,Pavement_Defect
0.000000000000,0.000000000000,Golden Gate Heights,Intersection of 19TH AVE and PACHECO ST,18278016,Phone,7.00000,Pavement_Defect
37.784060124000,-122.399267456859,South of Market,"265 3RD ST, SAN FRANCISCO, CA, 94103",18278009,Mobile/Open311,6.00000,Pavement_Defect
37.790481424753,-122.407209989798,Chinatown,"27 STOCKTON TUNL, SAN FRANCISCO, CA, 94108 (Virtual)",18277999,Mobile/Open311,3.00000,Pavement_Defect
37.747414000000,-122.503990000000,Sutro Heights,Intersection of 45TH AVE and ANZA ST,18277989,Web,1.00000,Pavement_Defect
37.732328901558,-122.451179050982,Sunnyside,Intersection of GENNESSEE ST and JOOST AVE,18277797,Mobile/Open311,7.00000,Utility_Excavation
0.000000000000,0.000000000000,Merced Heights,Intersection of JUNIPERO SERRA BLVD ON RAMP and BROTHERHOOD WAY,18277753,Phone,11.00000,other
37.767140181733,-122.419139780454,Mission,"1375 MINNA ST, SAN FRANCISCO, CA, 94103",18277706,Mobile/Open311,9.00000,Pavement_Defect
37.708651597646,-122.455736998909,Outer Mission,"21 LESSING ST, SAN FRANCISCO, CA, 94112",18277651,Mobile/Open311,11.00000,Pavement_Defect
37.796819990968,-122.397004818177,Northern Waterfront,"356 DRUMM ST, SAN FRANCISCO, CA, 94111 (Virtual)",18277503,Mobile/Open311,3.00000,Manhole_Cover_Off
37.794749425212,-122.446827085029,Presidio National Park,"2601 LYON ST, SAN FRANCISCO, CA, 94123",18277461,Mobile/Open311,2.00000,Pavement_Defect
37.793739860931,-122.410359546841,Nob Hill,Intersection of CLAY ST and WETMORE ST,18277438,Mobile/Open311,3.00000,Pavement_Defect
0.000000000000,0.000000000000,Marina,"735 MARINA BLVD, SAN FRANCISCO, CA, 94123",18277304,Phone,2.00000,Pavement_Defect
0.000000000000,0.000000000000,Marina,Intersection of OCTAVIA ST and LOMBARD ST,18277189,Phone,2.00000,Pavement_Defect
0.000000000000,0.000000000000,Aquatic Park / Ft. Mason,Intersection of OCTAVIA ST and BAY ST,18277049,Phone,2.00000,Pavement_Defect
37.788600331212,-122.401054809912,Financial District,"109 STEVENSON ST, SAN FRANCISCO, CA, 94105",18276868,Mobile/Open311,6.00000,other
37.771157859152,-122.489761076868,Golden Gate Park,Intersection of 30TH AVE and JOHN F KENNEDY DR,18276791,Mobile/Open311,4.00000,Pavement_Defect
37.793751000000,-122.410355000000,Nob Hill,Intersection of CLAY ST and WETMORE ST,18276725,Web,3.00000,Pavement_Defect
37.784309000000,-122.439751000000,Lower Pacific Heights,Intersection of DIVISADERO ST and POST ST,18276703,Web,5.00000,Pavement_Defect
37.790195000000,-122.430855000000,Pacific Heights,"2301 SACRAMENTO ST, SAN FRANCISCO, CA, 94115",18276673,Web,2.00000,Pavement_Defect
37.759781219513,-122.392303256555,Potrero Hill,"550 IOWA ST, SAN FRANCISCO, CA, 94107",18276521,Mobile/Open311,10.00000,other
37.744244000000,-122.431190000000,Noe Valley,Intersection of VALLEY ST and NOE ST,18276089,Web,8.00000,Pavement_Defect
0.000000000000,0.000000000000,Telegraph Hill,"163 CHESTNUT ST, SAN FRANCISCO, CA, 94133",18275947,Phone,3.00000,Pavement_Defect
0.000000000000,0.000000000000,Russian Hill,Intersection of LOMBARD ST and POLK ST,18275915,Phone,3.00000,Utility_Excavation
37.759033129472,-122.442088582042,Eureka Valley,"4682 19TH ST, SAN FRANCISCO, CA, 94114",18275618,Mobile/Open311,8.00000,other
37.736087955507,-122.404421804786,Silver Terrace,"115 CHARTER OAK AVE, SAN FRANCISCO, CA, 94124",18275406,Mobile/Open311,10.00000,Pavement_Defect
37.771264398531,-122.454004883766,Golden Gate Park,"1 JOHN F KENNEDY DR, SAN FRANCISCO, CA, 94117 (Virtual)",18275352,Mobile/Open311,5.00000,Pavement_Defect
37.777161000000,-122.392769000000,Mission Bay,"249 KING ST, SAN FRANCISCO, CA, 94107",18274749,Web,6.00000,Manhole_Cover_Off
37.786238482913,-122.393132832761,Rincon Hill,"386 1ST ST, SAN FRANCISCO, CA, 94105",18275003,Mobile/Open311,6.00000,Pavement_Defect
37.789023138212,-122.455646010227,Presidio Heights,Intersection of MAPLE ST and WASHINGTON ST,18275001,Mobile/Open311,2.00000,Pavement_Defect
0.000000000000,0.000000000000,Nob Hill,"660 BUSH ST, SAN FRANCISCO, CA, 94108",18274429,Phone,3.00000,Pavement_Defect
37.790370097800,-122.408360056579,Nob Hill,"660 BUSH ST, SAN FRANCISCO, CA, 94108",18274920,Mobile/Open311,3.00000,Pavement_Defect
